1451606550,11364739594
1451606550,6829806740
1451606550,6946331253
1451606550,8331605136
1451606550,8388688832
1451606551,11020614041
1451606551,11326337316
1451606551,8010180698
1451606551,8040674818
1451606551,8157800603
1451606551,8496472299
1451606551,8583605283
1451606552,10922483984
1451606552,11494098078
1451606552,11530435227
1451606552,8066612328
1451606552,8382379506
1451606553,10982028421
1451606553,6470742243
1451606553,6769257356
1451606553,6852748517
1451606553,8103385264
1451606554,10988757539
1451606554,11025991422
1451606554,6794018492
1451606554,6946331253
1451606554,7470660522
1451606557,6905860537
1451606557,7838910827
1451606557,8215478811
1451606558,8040674818
1451606558,8456025213
1451606559,11128715599
1451606559,8203822897
1451606559,8388688832
1451606560,11457782594
1451606560,11530435227
1451606560,6683784826
1451606560,7848243115
1451606560,8157800603
1451606560,8436126015
1451606560,8496472299
1451606561,11165871832
1451606561,11188826469
1451606561,7886334721
1451606561,8425521456
1451606561,8494316240
1451606563,11146459820
1451606563,6715209734
1451606563,6795371912
1451606563,6932953975
1451606563,8151995115
1451606563,8232836107
1451606563,8288022043
1451606564,11405739244
1451606564,6946331253
1451606564,8157800603
1451606564,8388688832
1451606564,8464317339
1451606565,11180583568
1451606565,6715209734
1451606565,8456025213
1451606565,8470945084
1451606566,6715209734
1451606566,7848243115
1451606567,12460277324
1451606568,10982028421
1451606568,6470742243
1451606568,6795371912
1451606568,6829806740
1451606568,8438876644
1451606569,11530435227
1451606569,6882965881
1451606569,8215478811
1451606570,11128715599
1451606570,8288022043
1451606571,11410963214
1451606571,6794018492
1451606572,8331605136
1451606572,8456025213
1451606572,8488166962
1451606573,6678808850
1451606573,6828001339
1451606573,8103385264
1451606574,6863606100
1451606574,7848243115
1451606575,11530435227
1451606575,12754770493
1451606575,6852748517
1451606575,6969498891
1451606575,8010180698
1451606575,8494316240
1451606576,10977155266
1451606576,11165871832
1451606576,6905860537
1451606576,8157800603
1451606578,11178389250
1451606578,8288022043
1451606578,8399653728
1451606579,7470660522
1451606579,8067332032
1451606580,6703874241
1451606580,6932953975
1451606580,8215478811
1451606580,8388688832
1451606580,8589506803
1451606581,11457782594
1451606581,6852748517
1451606581,8040674818
1451606582,11530435227
1451606582,7986781589
1451606582,8232836107
1451606582,8262070797
1451606582,8389043034
1451606583,10982028421
1451606584,11405739244
1451606584,8456025213
1451606585,6921455969
1451606585,8151995115
1451606585,8288022043
1451606586,12460277324
1451606586,6470742243
1451606586,6945538925
1451606586,8103385264
1451606587,10977155266
1451606587,11530435227
1451606588,11326337316
1451606588,6823699439
1451606588,6969498891
1451606589,8063954855
1451606589,8388688832
1451606589,8496472299
1451606590,11128715599
1451606590,8157800603
1451606590,8215478811
1451606590,8272594087
1451606590,8464317339
1451606591,11410963214
1451606591,6905860537
1451606591,7925434278
1451606592,11180583568
1451606592,8288022043
1451606593,7848243115
1451606594,11530435227
1451606594,8010180698
1451606595,8496472299
1451606596,10982028421
1451606597,11405739244
1451606597,6708858298
1451606597,6852748517
1451606597,6969527685
1451606597,8157800603
1451606597,8232836107
1451606598,11118467181
1451606598,11165871832
1451606598,6834646806
1451606598,8388688832
1451606599,6912998535
1451606599,8215478811
1451606599,8288022043
1451606600,10977155266
1451606600,11128715599
1451606600,6882965881
1451606600,7986781589
1451606600,8067332032
1451606601,11188826469
1451606601,11530435227
1451606601,7470660522
1451606601,8573586614
1451606602,6795371912
1451606602,7986781589
1451606602,8151995115
1451606603,7848243115
1451606603,8174285381
1451606604,6470742243
1451606604,6852748517
1451606604,6905860537
1451606604,6962112984
1451606604,7925434278
1451606604,8103385264
1451606605,8288022043
1451606606,10922483984
1451606606,6932953975
1451606606,8040674818
1451606606,8388688832
1451606607,11405739244
1451606608,8366591539
1451606609,10797126798
1451606609,11530435227
1451606609,12440773467
1451606609,6877561883
1451606609,8215478811
1451606609,8534688748
1451606610,10982028421
1451606610,11128715599
1451606610,12460277324
1451606610,6921455969
1451606610,8291185761
1451606611,6967021370
1451606611,8066612328
1451606611,8232836107
1451606611,8288022043
1451606612,11364739594
1451606612,11457782594
1451606612,6794018492
1451606612,8382379506
1451606613,6947552794
1451606613,8023713263
1451606613,8482310084
1451606614,6852748517
1451606614,6905860537
1451606614,8456025213
1451606614,8470945084
1451606615,10982009472
1451606615,11530435227
1451606616,8488166962
1451606617,6795371912
1451606617,7470660522
1451606617,8103385264
1451606617,8288022043
1451606617,8388688832
1451606618,11494098078
1451606618,8010180698
1451606619,6470742243
1451606619,6932953975
1451606619,6945538925
1451606619,8023713263
1451606619,8157800603
1451606619,8215478811
1451606619,8365416112
1451606619,8565302065
1451606620,6769257356
1451606620,8151995115
1451606620,8262070797
1451606621,6905860537
1451606622,11405739244
1451606622,11530435227
1451606622,6868063287
1451606623,6852748517
1451606623,8220986965
1451606623,8388688832
1451606623,8456025213
1451606624,10977155266
1451606624,11128715599
1451606624,11410963214
1451606624,8288022043
1451606624,8366591539
1451606625,11479927887
1451606626,7992349422
1451606626,8157800603
1451606626,8388688832
1451606627,11457782594
1451606627,7848243115
1451606627,8232836107
1451606628,11188826469
1451606628,11530435227
1451606628,8365416112
1451606629,10982028421
1451606629,6846783893
1451606629,8565302065
1451606630,8215478811
1451606631,6921455969
1451606632,11530435227
1451606632,6769257356
1451606632,6794018492
1451606632,6947552794
1451606632,7848243115
1451606632,8103385264
1451606632,8157800603
1451606632,8288022043
1451606633,7470660522
1451606633,8174285381
1451606633,8456025213
1451606634,11128715599
1451606634,6470742243
1451606634,6882965881
1451606634,8151995115
1451606635,8388688832
1451606636,12460277324
1451606636,6852748517
1451606636,8425521456
1451606637,11530435227
1451606637,8290351386
1451606638,6905860537
1451606638,7848243115
1451606640,11410963214
1451606640,12700800181
1451606640,8288022043
1451606640,8290351386
1451606641,8203822897
1451606642,10797126798
1451606642,6769257356
1451606642,8388688832
1451606643,11118467181
1451606643,11457782594
1451606643,6795371912
1451606643,6932953975
1451606643,8291185761
1451606644,11530435227
1451606644,6852748517
1451606645,6467830990
1451606645,7848243115
1451606645,8157800603
1451606645,8232836107
1451606646,11128715599
1451606646,11180583568
1451606646,6882965881
1451606646,8482310084
1451606647,6470742243
1451606647,6868063287
1451606647,8103385264
1451606647,8151995115
1451606648,8272594087
1451606648,8388688832
1451606648,8389043034
1451606648,8565302065
1451606649,10922483984
1451606649,11188826469
1451606649,12700800181
1451606649,6683784826
1451606649,8067332032
1451606649,8583605283
1451606650,11405739244
1451606650,11534600733
1451606651,11530435227
1451606651,6905860537
1451606652,11479927887
1451606652,6795371912
1451606652,6834646806
1451606652,7848243115
1451606652,8157800603
1451606652,8220986965
1451606652,8548998366
1451606653,6835757684
1451606653,8388688832
1451606654,11457782594
1451606654,6769257356
1451606655,6852748517
1451606655,8470945084
1451606656,11530435227
1451606656,6934847856
1451606656,6945538925
1451606656,8305902086
1451606656,8425521456
1451606657,12460277324
1451606657,7848243115
1451606658,10982009472
1451606658,6947552794
1451606659,11405739244
1451606659,6905860537
1451606659,8232836107
1451606659,8388688832
1451606660,6795371912
1451606660,6835757684
1451606660,6852748517
1451606660,6932953975
1451606660,6967610616
1451606661,11118467181
1451606661,6794018492
1451606661,8464317339
1451606662,7992349422
1451606662,8010180698
1451606662,8151995115
1451606663,11188826469
1451606663,6678808850
1451606663,8103385264
1451606664,10797126798
1451606664,11530435227
1451606664,6829806740
1451606664,8262070797
1451606665,7848243115
1451606665,8388688832
1451606666,10812548489
1451606667,11534600733
1451606668,6470742243
1451606668,6750903097
1451606668,6962112984
1451606669,6795371912
1451606669,6921455969
1451606669,8388688832
1451606669,8464317339
1451606670,6852748517
1451606670,6934847856
1451606671,11128715599
1451606671,6769257356
1451606672,8023713263
1451606673,11405739244
1451606673,12700800181
1451606673,7848243115
1451606674,11457782594
1451606674,6882965881
1451606674,8464317339
1451606675,10982009472
1451606675,11530435227
1451606675,6852748517
1451606675,8232836107
1451606676,10828734059
1451606676,11180583568
1451606676,6863606100
1451606676,6945538925
1451606676,8151995115
1451606678,6905860537
1451606679,10797126798
1451606679,8103385264
1451606679,8488166962
1451606679,8548998366
1451606680,12440773467
1451606680,7848243115
1451606680,8290351386
1451606681,6912998535
1451606682,6467830990
1451606682,6932953975
1451606682,8174285381
1451606683,11405739244
1451606683,8010180698
1451606684,10797126798
1451606684,11128715599
1451606684,11530435227
1451606684,8482310084
1451606685,7848243115
1451606686,6835757684
1451606686,8305902086
1451606686,8565302065
1451606687,6905860537
1451606687,8232836107
1451606688,11188826469
1451606688,6852748517
1451606688,7912417704
1451606688,8023713263
1451606689,6921455969
1451606689,8463317106
1451606690,6882965881
1451606691,6683784826
1451606692,6470742243
1451606692,6947552794
1451606692,7848243115
1451606693,11020614041
1451606693,6794018492
1451606693,7837283127
1451606694,11180583568
1451606694,11457782594
1451606694,8023713263
1451606695,6852748517
1451606695,6905860537
1451606696,12440773467
1451606696,6829806740
1451606696,8589506803
1451606697,6912998535
1451606697,6967610616
1451606697,8151995115
1451606697,8494316240
1451606698,11128715599
1451606698,11165871832
1451606698,11405739244
1451606698,12864886383
1451606698,8232836107
1451606699,8389043034
1451606700,11118467181
1451606700,6934847856
1451606700,8456025213
1451606702,7912417704
1451606702,8262070797
1451606703,6683784826
1451606703,6905860537
1451606703,8220986965
1451606704,8470945084
1451606705,6852748517
1451606705,8534688748
1451606706,6794018492
1451606706,6905860537
1451606706,6932953975
1451606706,6945538925
1451606706,8583605283
1451606707,7848243115
1451606707,8157800603
1451606708,10797126798
1451606708,12700800181
1451606708,6846783893
1451606708,8305902086
1451606708,8388688832
1451606710,11188826469
1451606710,6882965881
1451606710,6957412744
1451606711,8157800603
1451606712,6834646806
1451606712,7848243115
1451606713,10977155266
1451606713,8103385264
1451606713,8151995115
1451606714,11128715599
1451606714,11457782594
1451606715,6470742243
1451606715,6905860537
1451606715,7912417704
1451606715,8456025213
1451606716,11180583568
1451606717,6852748517
1451606718,10797126798
1451606718,11178389250
1451606718,6683784826
1451606718,8232836107
1451606719,11165871832
1451606719,11534600733
1451606719,6921455969
1451606719,8548998366
1451606720,11405739244
1451606720,7837283127
1451606721,11364739594
1451606721,7848243115
1451606721,8203822897
1451606722,11409619739
1451606722,11479927887
1451606722,6934847856
1451606723,6912998535
1451606723,8256975126
1451606724,11046754602
1451606724,6829806740
1451606724,6945538925
1451606724,6957412744
1451606724,8482310084
1451606724,8488166962
1451606725,10922483984
1451606726,11046754602
1451606726,11061669375
1451606726,6678808850
1451606726,8589506803
1451606727,6882965881
1451606727,7848243115
1451606728,6470742243
1451606728,8151995115
1451606728,8463317106
1451606729,11405739244
1451606729,6462340934
1451606730,10977155266
1451606730,10982028421
1451606730,8272594087
1451606730,8365416112
1451606731,11180583568
1451606731,6467830990
1451606731,6967610616
1451606732,10797126798
1451606732,10797126798
1451606732,6905860537
1451606733,6852748517
1451606733,6863606100
1451606734,11457782594
1451606734,8589506803
1451606735,11534600733
1451606735,12864886383
1451606735,6957412744
1451606736,8366591539
1451606737,7848243115
1451606737,7992349422
1451606738,8583605283
1451606739,6932953975
1451606739,8256975126
1451606739,8389043034
1451606740,11020614041
1451606740,12864886383
1451606740,6829806740
1451606741,6957412744
1451606741,8291185761
1451606742,11405739244
1451606742,8151995115
1451606743,6852748517
1451606743,7470660522
1451606743,7848243115
1451606743,8157800603
1451606744,11494098078
1451606744,6921455969
1451606744,8548998366
1451606745,6769257356
1451606746,10982028421
1451606746,11188826469
1451606746,11494098078
1451606747,6823699439
1451606747,6934847856
1451606747,6945538925
1451606747,8365416112
1451606747,8464317339
1451606748,10797126798
1451606748,10977155266
1451606748,6905860537
1451606748,8023713263
1451606749,6882965881
1451606749,8290351386
1451606750,6470742243
1451606750,6925536391
1451606750,8157800603
1451606751,11405739244
1451606751,6467830990
1451606751,7848243115
1451606752,11123681796
1451606752,11313534953
1451606752,11457782594
1451606753,10982009472
1451606753,8482310084
1451606753,8534688748
1451606754,6538664897
1451606754,6932953975
1451606754,6957412744
1451606754,8157800603
1451606754,8388688832
1451606755,6962112984
1451606755,8401422627
1451606756,11020614041
1451606756,11479927887
1451606756,12460277324
1451606756,6683784826
1451606757,6905860537
1451606757,7848243115
1451606757,8151995115
1451606758,11123681796
1451606758,6462340934
1451606758,6794018492
1451606759,11125875437
1451606759,11128715599
1451606760,6834646806
1451606760,8366591539
1451606760,8388688832
1451606761,8365416112
1451606762,8256975126
1451606763,7992349422
1451606764,6828001339
1451606764,8023713263
1451606765,11178389250
1451606765,12600931623
1451606765,6467830990
1451606765,6678808850
1451606765,8399653728
1451606766,6794018492
1451606766,8548998366
1451606767,11457782594
1451606767,6769257356
1451606768,12440773467
1451606768,12600931623
1451606768,6945538925
1451606768,7470660522
1451606768,8388688832
1451606769,11067831491
1451606769,6957412744
1451606769,8425521456
1451606770,12600931623
1451606771,6925536391
1451606771,8365416112
1451606772,10982028421
1451606772,11534600733
1451606772,8157800603
1451606772,8272594087
1451606773,10977155266
1451606773,6470742243
1451606773,8023713263
1451606773,8174285381
1451606774,6823699439
1451606774,8388688832
1451606775,6905860537
1451606775,6921455969
1451606775,8464317339
1451606776,10797126798
1451606776,12460277324
1451606776,8382379506
1451606777,11417264585
1451606777,12864886383
1451606777,6934847856
1451606777,8151995115
1451606778,10812548489
1451606778,11405739244
1451606778,6769257356
1451606778,8291185761
1451606778,8565302065
1451606779,11178389250
1451606779,6957412744
1451606780,8388688832
1451606780,8464317339
1451606782,11123681796
1451606782,11417264585
1451606782,8401422627
1451606783,11364739594
1451606783,8157800603
1451606783,8399653728
1451606783,8548998366
1451606784,8464317339
1451606784,8583605283
1451606785,10797126798
1451606785,6852748517
1451606785,6882965881
1451606785,8232836107
1451606786,10982028421
1451606786,11534600733
1451606786,7470660522
1451606787,10838014329
1451606787,10977155266
1451606787,6823699439
1451606787,6945538925
1451606787,6964537041
1451606788,11029931969
1451606788,11180583568
1451606788,6683784826
1451606788,8388688832
1451606788,8425521456
1451606789,11123681796
1451606789,6905860537
1451606789,6932953975
1451606790,10838014329
1451606790,8262070797
1451606791,11405739244
1451606791,11417264585
1451606791,11534600733
1451606791,7848243115
1451606791,8151995115
1451606792,10797126798
1451606792,6470742243
1451606792,6794018492
1451606792,6934847856
1451606792,6957412744
1451606792,6973633101
1451606792,8488166962
1451606793,6912998535
1451606793,8067332032
1451606793,8157800603
1451606794,11417264585
1451606795,12460277324
1451606795,6925536391
1451606796,6921455969
1451606796,6964537041
1451606796,7848243115
1451606797,6905860537
1451606797,8157800603
1451606798,8023713263
1451606798,8388688832
1451606799,10982028421
1451606799,11020614041
1451606800,6932953975
1451606801,11479927887
1451606801,8401422627
1451606802,10797126798
1451606802,11123681796
1451606802,12864886383
1451606802,8157800603
1451606802,8482310084
1451606803,7848243115
1451606804,6957412744
1451606804,8565302065
1451606805,7470660522
1451606806,6829806740
1451606806,8151995115
1451606807,11123681796
1451606807,6947552794
1451606807,8388688832
1451606808,10982028421
1451606808,6470742243
1451606808,6945538925
1451606808,8331605136
1451606808,8382379506
1451606808,8548998366
1451606809,8464317339
1451606810,11165871832
1451606810,11534600733
1451606810,7848243115
1451606810,8203822897
1451606811,6924573580
1451606811,8399653728
1451606812,10838014329
1451606812,6858171024
1451606812,6905860537
1451606813,10797126798
1451606813,11417264585
1451606813,6823699439
1451606813,6925536391
1451606814,6846783893
1451606814,8366591539
1451606814,8489066789
1451606815,11405739244
1451606815,6462340934
1451606815,6678808850
1451606815,8157800603
1451606815,8489066789
1451606816,8272594087
1451606816,8464317339
1451606816,8489066789
1451606817,6924573580
1451606818,11417264585
1451606818,11440145051
1451606818,12460277324
1451606818,6858171024
1451606818,6957412744
1451606818,8365416112
1451606818,8401422627
1451606819,6467830990
1451606820,6934847856
1451606820,8194966925
1451606821,8174285381
1451606821,8443652473
1451606821,8464317339
1451606822,11123681796
1451606822,6470742243
1451606822,8425521456
1451606823,10797126798
1451606823,11029931969
1451606823,11417264585
1451606823,12440773467
1451606823,6921455969
1451606823,6932953975
1451606823,7925434278
1451606823,8488166962
1451606824,10797126798
1451606824,6945538925
1451606824,8151995115
1451606825,11534600733
1451606825,12864886383
1451606825,7470660522
1451606825,8464317339
1451606825,8589506803
1451606826,11405739244
1451606826,8388688832
1451606827,11364739594
1451606827,6882965881
1451606827,6957412744
1451606827,8067332032
1451606827,8548998366
1451606829,10838014329
1451606829,11457782594
1451606830,11123681796
1451606830,11358302984
1451606830,6683784826
1451606830,6829806740
1451606830,6925536391
1451606830,8262070797
1451606831,11358302984
1451606831,6834646806
1451606831,6905860537
1451606832,11358302984
1451606832,6924573580
1451606832,8194966925
1451606833,10982028421
1451606833,12440773467
1451606833,8489066789
1451606835,11534600733
1451606835,8365416112
1451606836,6467830990
1451606836,8331605136
1451606837,11417264585
1451606837,6973633101
1451606837,8565302065
1451606838,10838014329
1451606838,11405739244
1451606838,6858171024
1451606839,11417264585
1451606839,6957412744
1451606839,8291185761
1451606840,10838014329
1451606840,6470742243
1451606840,6905860537
1451606840,8288329561
1451606841,12460277324
1451606841,6964537041
1451606841,8272594087
1451606842,10797126798
1451606842,11123681796
1451606842,11479927887
1451606842,6934847856
1451606842,7470660522
1451606842,8151995115
1451606842,8589506803
1451606844,6852748517
1451606844,8232836107
1451606845,6462340934
1451606845,6863606100
1451606845,8067332032
1451606846,12440773467
1451606846,6882965881
1451606847,8157800603
1451606847,8256975126
1451606848,6957412744
1451606848,8203822897
1451606848,8489066789
1451606849,6924573580
1451606849,6969498891
1451606850,11534600733
1451606850,12864886383
1451606850,6823699439
1451606850,6945538925
1451606851,11457782594
1451606851,6925536391
1451606852,6467830990
1451606852,6969498891
1451606852,8482310084
1451606853,10838014329
1451606853,11123681796
1451606853,11478344312
1451606853,12752780047
1451606853,8401422627
1451606853,8443652473
1451606853,8548998366
1451606854,11061669375
1451606854,6852748517
1451606855,11029931969
1451606855,8157800603
1451606856,11364739594
1451606856,12460277324
1451606856,6470742243
1451606856,6885374477
1451606856,6890834014
1451606856,6964537041
1451606857,6934847856
1451606857,7470660522
1451606857,7857489538
1451606857,8463317106
1451606857,8565302065
1451606858,6905860537
1451606858,7857489538
1451606858,8382379506
1451606859,6829806740
1451606859,7969648454
1451606859,8157800603
1451606859,8256975126
1451606860,11534600733
1451606860,6957412744
1451606860,7857489538
1451606860,8589506803
1451606861,8151995115
1451606862,11128715599
1451606862,8157800603
1451606862,8384105858
1451606863,6846783893
1451606863,6969498891
1451606864,11165871832
1451606864,6924573580
1451606865,11457782594
1451606865,6905860537
1451606865,8194966925
1451606866,11123681796
1451606866,8399653728
1451606867,11405739244
1451606867,6934117946
1451606867,8067332032
1451606867,8384105858
1451606868,6470742243
1451606868,6957412744
1451606868,8157800603
1451606869,11494098078
1451606869,12683653956
1451606869,6828001339
1451606869,6925536391
1451606870,11479927887
1451606871,11534600733
1451606871,6882965881
1451606871,8157800603
1451606871,8262070797
1451606871,8272594087
1451606872,11118467181
1451606873,11083856901
1451606873,8151995115
1451606873,8548998366
1451606874,11020915688
1451606874,11123681796
1451606874,6945538925
1451606874,8203822897
1451606875,11020915688
1451606875,11165871832
1451606875,6846783893
1451606875,7470660522
1451606876,6467830990
1451606876,8463317106
1451606876,8589506803
1451606877,8234113193
1451606877,8365416112
1451606878,11020915688
1451606878,8583605283
1451606879,11472697509
1451606879,12864886383
1451606879,6905860537
1451606879,6947552794
1451606880,6957412744
1451606880,8388688832
1451606881,7925434278
1451606881,8384105858
1451606881,8565302065
1451606882,11405739244
1451606882,11457782594
1451606882,11494098078
1451606883,6470742243
1451606883,8420182570
1451606884,11265012440
1451606884,11534600733
1451606884,6884643535
1451606885,10852787870
